code,habitat,suitability,season,majorimportance,taxonid_iucn
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,,,840
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,840
1.4,Forest - Temperate,Suitable,Resident,Yes,86862982
17,Other,Suitable,Resident,Yes,86862982
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55045
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55045
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55092
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,55092
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,77187242
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,Yes,77187242
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,77187242
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,77187242
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55099
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55099
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,55100
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,55100
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55108
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,55108
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,55108
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Breeding Season,Yes,55108
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55131
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55131
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55131
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,868
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,868
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,4227
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,4227
4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,Resident,,4227
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,4237
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,4237
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,4244
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,4244
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,4244
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,59695
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,59695
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,59840
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,59840
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,84379452
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,84379452
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,191369
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,158519
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,158519
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,191695
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,191695
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,191695
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,191695
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,172762
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,Yes,172762
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,80373280
1.5,Forest - Subtropical/Tropical Dry,Marginal,Resident,,80373484
1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,Resident,,80373484
2.1,Savanna - Dry,Suitable,,,161277000
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,,161277000
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,,161279834
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,,161279834
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,,885
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,,885
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,,890
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22691071
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22691076
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22691076
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No,22691024
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22691024
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No,22691024
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22691024
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No,22691024
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22691061
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,22691061
14.2,Artificial/Terrestrial - Pastureland,Suitable,Non-Breeding Season,No,22691047
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22691047
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,103821243
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,103821243
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,103821243
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,161597
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes,161597
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,161597
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,135559
9.1,Marine Neritic - Pelagic,Suitable,,,135559
9.10,Marine Neritic - Estuaries,Suitable,,,135559
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,43899
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,43899
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,925
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,925
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes,925
1.8,Forest - Subtropical/Tropical Swamp,,,,925
1.9,Forest - Subtropical/Tropical Moist Montane,,,,925
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,43928
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,43928
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,43900
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,43900
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,43900
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,914
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,914
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes,914
1.8,Forest - Subtropical/Tropical Swamp,,,,914
1.9,Forest - Subtropical/Tropical Moist Montane,,,,914
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,918
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes,918
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,918
2.2,Savanna - Moist,Suitable,,Yes,918
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,198136
1.4,Forest - Temperate,Suitable,Resident,Yes,928
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,,928
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,928
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,45477280
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,45477280
1.4,Forest - Temperate,Suitable,Resident,Yes,18435553
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,,18435553
1.4,Forest - Temperate,Suitable,Resident,Yes,56320
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,56320
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes,56320
1.4,Forest - Temperate,Suitable,Resident,Yes,932
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,932
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,932
1.3,Forest - Subantarctic,Suitable,Resident,Yes,56321
1.4,Forest - Temperate,Suitable,Resident,Yes,56321
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,56321
14.2,Artificial/Terrestrial - Pastureland,Suitable,,,941
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,,941
1.5,Forest - Subtropical/Tropical Dry,Suitable,,,941
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,,176330
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,,176330
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,,176330
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,136648
14.2,Artificial/Terrestrial - Pastureland,Unknown,,,54460
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,54460
3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,,54460
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,,133464
9.8,Marine Neritic - Coral Reef,,,,133464
9.8.2,Back Slope,Suitable,,,133464
9.8.3,Foreslope (Outer Reef Slope),Suitable,,,133464
9.8.4,Lagoon,Suitable,,,133464
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,,133467
9.8,Marine Neritic - Coral Reef,,,,133467
9.8.1,Outer Reef Channel,Suitable,,,133467
9.8.2,Back Slope,Suitable,,,133467
9.8.3,Foreslope (Outer Reef Slope),Suitable,,,133467
9.8.4,Lagoon,Suitable,,,133467
9.8.5,Inter-Reef Soft Substrate,Unknown,,,133467
9.8.6,Inter-Reef Rubble Substrate,Unknown,,,133467
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,145380159
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,145380180
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,145380214
11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes,145379801
1.4,Forest - Temperate,Suitable,Resident,,55267
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,,55267
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,,55267
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,,55267
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,55267
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,,55267
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,55267
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,,977
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Resident,,977
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,977
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,Resident,Yes,977
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,156158
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes,164864
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155932
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes,155654
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,150106660
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,150106660
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,150106675
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,150106675
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No,22687562
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,22687562
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,22687417
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No,22687417
14.3,Artificial/Terrestrial - Plantations,Suitable,Non-Breeding Season,No,22686231
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22686231
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22686231
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22686268
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22686268
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No,22686268
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22686268
14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,,22686337
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22686337
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22686337
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes,22686337
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,22686337
14.3,Artificial/Terrestrial - Plantations,Suitable,Breeding Season,Yes,22686374
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22686374
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No,22686374
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No,22686259
14.5,Artificial/Terrestrial - Urban Areas,Marginal,Resident,,22686259
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,22686259
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,22686259
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,168271
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,,60469196
9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,Resident,Yes,141481752
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes,141481752
9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes,141481752
9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes,141481752
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,44175
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,44175
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,44175
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,44175
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,44175
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,44175
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,152331100
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,152331100
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,152331100
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,152331100
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,152331100
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,152331100
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,152331073
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,152331073
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,152331073
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,152331073
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,152331073
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,152331073
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,152329949
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,152329949
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,152329949
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,152329949
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,152329949
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,152329949
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,175537718
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,175537718
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,175537718
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,175537718
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,175537718
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,175537718
12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,Yes,152331459
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,Yes,152331459
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,Resident,,152331459
12.4,Marine Intertidal - Mud Flats and Salt Flats,Marginal,Resident,,152331459
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Breeding Season,Yes,152331459
9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,Resident,Yes,152331459
14.1,Artificial/Terrestrial - Arable Land,Suitable,,No,62007
14.2,Artificial/Terrestrial - Pastureland,Suitable,,No,62007
14.3,Artificial/Terrestrial - Plantations,Marginal,,,62007
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,No,62007
14.5,Artificial/Terrestrial - Urban Areas,Marginal,,,62007
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,62007
16,Introduced vegetation,Marginal,,,62007
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,62007
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,62007
2.1,Savanna - Dry,Suitable,,Yes,62007
2.2,Savanna - Moist,Suitable,,Yes,62007
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,62007
4.5,Grassland - Subtropical/Tropical Dry,Suitable,,No,62007
14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,,59049
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59049
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59049
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,59056
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,,59056
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,59056
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,59056
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,59056
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,,59058
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,59058
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,59058
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,59058
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Resident,,1093
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,1093
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,1093
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,1093
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No,59066
15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,No,59066
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59066
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59066
1.4,Forest - Temperate,Suitable,Resident,Yes,59067
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,59067
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,64529098
4.4,Grassland - Temperate,Suitable,Resident,Yes,64529098
2.1,Savanna - Dry,Suitable,Resident,Yes,190979
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,190979
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55219
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes,55219
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Breeding Season,Yes,55219
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,55234
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55234
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,55234
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,112689481
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,112689481
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,112689481
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,55236
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,55236
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes,55236
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,55236
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,55236
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,77187888
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,77187888
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,77187888
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,50008980
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,50009998
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,50010430
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes,50010587
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes,148873651
14.3,Artificial/Terrestrial - Plantations,Unknown,,,194268
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,194268
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,194268
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,75606981
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,58187
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,58187
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,58188
4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes,58188
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,58188
14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes,48635233
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,48635233
4.4,Grassland - Temperate,Suitable,Resident,Yes,48635233
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,48635233
3.4,Shrubland - Temperate,Marginal,,,1149
4.4,Grassland - Temperate,Suitable,,,1149
8.2,Desert - Temperate,Suitable,,,1149
12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Breeding Season,Yes,22721129
