code,habitat,suitability,season,majorimportance,taxonid_iucn
12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Marginal,,,44181
12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,,Yes,44181
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,,44181
14.5,Artificial/Terrestrial - Urban Areas,Unknown,,,44181
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes,44181
1.8,Forest - Subtropical/Tropical Swamp,Unknown,,,44181
4.5,Grassland - Subtropical/Tropical Dry,Marginal,,,44181
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,,Yes,194988
13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,,No,194988
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,,194988
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,194988
14.2,Artificial/Terrestrial - Pastureland,Marginal,,,194987
1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes,194987
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,194987
1.5,Forest - Subtropical/Tropical Dry,Unknown,,,44190
13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,Resident,,5861
3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,,5861
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,,5861
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,5861
8.1,Desert - Hot,Suitable,Resident,Yes,109464601
13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,Resident,Yes,75607275
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,75607275
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,16013066
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,171828
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,163447
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,163447
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,163447
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,97357437
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,97357437
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,97357437
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,163463
1.4,Forest - Temperate,Suitable,Resident,Yes,123768950
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,123768950
18,Unknown,Unknown,,,5957
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,,5957
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,,,5957
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Unknown,,,5957
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,,,5957
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes,22692737
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,22692737
1.4,Forest - Temperate,Suitable,Resident,Yes,22724562
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,6004
5.13,Wetlands (inland) - Permanent Inland Deltas,Suitable,Resident,Yes,6004
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,136095
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes,136095
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,6027
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Unknown,,,6040
3.5,Shrubland - Subtropical/Tropical Dry,Unknown,,,6040
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Marginal,Resident,,6041
13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Marginal,Resident,,6041
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,6041
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,6041
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,,Yes,6043
14.1,Artificial/Terrestrial - Arable Land,Unknown,,,6043
14.4,Artificial/Terrestrial - Rural Gardens,Suitable,,No,6043
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,,6043
1.5,Forest - Subtropical/Tropical Dry,Marginal,,,6043
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes,6043
12.1,Marine Intertidal - Rocky Shoreline,Unknown,,,6031
13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,Breeding Season,Yes,6031
14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Passage,,6031
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,6031
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,6031
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Marginal,Resident,,6031
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,6031
4.5,Grassland - Subtropical/Tropical Dry,Suitable,Resident,Yes,6031
4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Marginal,Resident,,6031
12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Breeding Season,No,29605
14.3,Artificial/Terrestrial - Plantations,Marginal,Passage,,29605
14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,,29605
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,29605
16,Introduced vegetation,Marginal,Resident,,29605
3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes,29605
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,29605
1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes,42492703
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,203808
2.1,Savanna - Dry,Suitable,,Yes,203810
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,169384
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,173830177
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,173830260
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,173830346
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,173830382
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,,59439
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,59439
15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,Resident,,59439
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,,59439
14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,,79075338
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,79075338
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,,79075338
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,79075338
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,78516909
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,78516909
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,78516909
1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,Resident,,22709502
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,19672630
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,6133
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,6133
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,6149
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,82958669
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,82958669
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,Resident,Yes,82958891
15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Seasonal Occurrence Unknown,,6155
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,6155
5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,Resident,,6162
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes,6162
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,166039
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,6180
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,166157
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,166099
15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Marginal,,,6178
15.2,Artificial/Aquatic - Ponds (below 8ha),Marginal,,,6178
15.3,Artificial/Aquatic - Aquaculture Ponds,Unknown,,,6178
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,6178
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,,169621
5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes,166169
1.5,Forest - Subtropical/Tropical Dry,Unknown,,,126554768
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,149333480
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,149333480
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,104686673
14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,,125554212
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,178636
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,101742261
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,101742261
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,101742261
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,104692634
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,104692634
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,101742350
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes,101742350
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,149336821
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,,149336821
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,104695227
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,104695227
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,197220
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,104699508
7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes,104699508
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,155999
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,171934
1.4,Forest - Temperate,Suitable,,,164722
6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,,164722
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,6285
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes,180969
18,Unknown,Unknown,Seasonal Occurrence Unknown,,80200052
12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Resident,Yes,47710557
4.4,Grassland - Temperate,Suitable,Resident,Yes,47710557
3.6,Shrubland - Subtropical/Tropical Moist,Suitable,,,89575347
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes,189608
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,,60759
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,60759
5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,,60446
5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,,60446
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,195520
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes,199490
10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes,61442
10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,Yes,61442
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,61442
9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes,61442
9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes,156206333
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No,22681531
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,22681531
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,,136668
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,136696
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes,6435
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,,6439
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes,203284
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,203284
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,29430
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes,29430
5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,29430
5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes,29430
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59237
1.4,Forest - Temperate,Suitable,Resident,Yes,194310
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59238
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,194311
1.4,Forest - Temperate,Suitable,Resident,Yes,59240
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59240
1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes,59241
11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,,70688138
11.1.1,Hard Substrate,Suitable,Resident,,70688138
11.1.2,Soft Substrate,Suitable,Resident,,70688138
9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,,70688138
9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,,70688138
9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,,70688138
18,Unknown,Suitable,,,51269274
1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,,6493
1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Marginal,,,6493
1.8,Forest - Subtropical/Tropical Swamp,Suitable,,,6493
5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,,6493
5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,,,6493
5.3,Wetlands (inland) - Shrub Dominated Wetlands,Marginal,,,6493
5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,,6493
