year,assess_year,code,category,taxonid_iucn
2011,2011,EN,Endangered,8630
1996,1996,VU,Vulnerable,8630
1994,1994,V,Vulnerable,8630
1996,1996,EN,Endangered,8631
1994,1994,V,Vulnerable,8631
2020,2018,EN,Endangered,56976578
2020,2018,EN,Endangered,56976638
2020,2020,EN,Endangered,22701605
2016,2016,EN,Endangered,22701605
2012,2012,EN,Endangered,22701605
2008,2008,EN,Endangered,22701605
2004,2004,EN,Endangered,22701605
2000,2000,EN,Endangered,22701605
1996,1996,CR,Critically Endangered,22701605
1994,1994,CR,Critically Endangered,22701605
1988,1988,T,Threatened,22701605
2017,2016,EN,Endangered,22735914
2016,2016,EN,Endangered,22735914
2012,2012,NT,Near Threatened,22735914
2011,2011,NT,Near Threatened,22735914
2008,2008,NR,Not Recognized,22735914
2004,2004,NR,Not Recognized,22735914
2000,2000,NR,Not Recognized,22735914
1994,1994,NR,Not Recognized,22735914
1988,1988,NR,Not Recognized,22735914
2021,2020,EN,Endangered,103811282
2018,2018,EN,Endangered,103811282
2016,2016,NT,Near Threatened,103811282
2016,2016,EN,Endangered,22719149
2015,2015,EN,Endangered,22719149
2012,2012,EN,Endangered,22719149
2009,2009,EN,Endangered,22719149
2008,2008,CR,Critically Endangered,22719149
2004,2004,CR,Critically Endangered,22719149
2000,2000,CR,Critically Endangered,22719149
1996,1996,CR,Critically Endangered,22719149
1994,1994,CR,Critically Endangered,22719149
1988,1988,T,Threatened,22719149
2021,2021,EN,Endangered,103822640
2017,2016,EN,Endangered,103822640
2016,2016,EN,Endangered,103822640
2020,2020,EN,Endangered,167462770
2010,2008,EN,Endangered,184512
2010,2009,EN,Endangered,182209
2020,2019,EN,Endangered,181852
2010,2006,EN,Endangered,181852
2010,2009,EN,Endangered,181673
2010,2009,EN,Endangered,181942
2010,2009,EN,Endangered,183140
2020,2019,EN,Endangered,181847
2010,2006,NT,Near Threatened,181847
2010,2009,EN,Endangered,182966
2010,2009,EN,Endangered,181927
2010,2009,EN,Endangered,182642
2020,2019,EN,Endangered,181696
2010,2009,LC,Least Concern,181696
2013,2012,EN,Endangered,8707
1996,1996,VU,Vulnerable,8707
1994,1994,R,Rare,8707
1990,1990,R,Rare,8707
1988,1988,V,Vulnerable,8707
1986,1986,V,Vulnerable,8707
2019,2018,EN,Endangered,8708
1996,1996,LR/lc,Lower Risk/least concern,8708
1994,1994,V,Vulnerable,8708
1990,1990,V,Vulnerable,8708
2019,2018,EN,Endangered,169374
2015,2014,EN,Endangered,169374
2009,2007,DD,Data Deficient,169374
2011,2011,EN,Endangered,172934
2011,2009,EN,Endangered,8766
1996,1996,VU,Vulnerable,8766
2011,2011,EN,Endangered,172869
2012,2012,EN,Endangered,8773
1996,1996,CR,Critically Endangered,8773
1994,1994,E,Endangered,8773
1990,1990,E,Endangered,8773
1988,1988,E,Endangered,8773
1986,1986,E,Endangered,8773
1996,1996,EN,Endangered,8779
1994,1994,I,Indeterminate,8779
2012,2012,EN,Endangered,8780
1996,1996,LR/nt,Lower Risk/near threatened,8780
1996,1996,EN,Endangered,8781
1994,1994,I,Indeterminate,8781
2010,2004,EN,Endangered,184786
2010,2004,EN,Endangered,184773
2010,2008,EN,Endangered,184541
2020,2019,EN,Endangered,165387
2010,2006,EN,Endangered,165387
2009,2006,EN,Endangered,165387
2010,2004,EN,Endangered,184582
2019,2019,EN,Endangered,123358527
2019,2016,EN,Endangered,91967801
2019,2019,EN,Endangered,122902289
2014,2014,EN,Endangered,197291
2019,2019,EN,Endangered,8805
1996,1996,CR,Critically Endangered,8805
1994,1994,E,Endangered,8805
1990,1990,E,Endangered,8805
1988,1988,E,Endangered,8805
2019,2019,EN,Endangered,8810
1996,1996,CR,Critically Endangered,8810
1994,1994,E,Endangered,8810
2019,2019,EN,Endangered,8806
1996,1996,CR,Critically Endangered,8806
1994,1994,E,Endangered,8806
1990,1990,E,Endangered,8806
1988,1988,E,Endangered,8806
2012,2011,EN,Endangered,196320
2019,2019,EN,Endangered,8808
1996,1996,CR,Critically Endangered,8808
1994,1994,E,Endangered,8808
1990,1990,V,Vulnerable,8808
1988,1988,V,Vulnerable,8808
2014,2014,EN,Endangered,8813
1996,1996,VU,Vulnerable,8813
1994,1994,R,Rare,8813
1988,1988,I,Indeterminate,8813
1986,1986,I,Indeterminate,8813
2017,2016,EN,Endangered,107625428
2017,2017,EN,Endangered,107626507
2017,2017,EN,Endangered,107626648
2017,2016,EN,Endangered,107626977
2019,2019,EN,Endangered,122903260
2019,2019,EN,Endangered,8821
1996,1996,LR/nt,Lower Risk/near threatened,8821
2019,2019,EN,Endangered,8819
1996,1996,LR/nt,Lower Risk/near threatened,8819
1994,1994,R,Rare,8819
2019,2019,EN,Endangered,8820
1996,1996,VU,Vulnerable,8820
1994,1994,V,Vulnerable,8820
2021,2021,EN,Endangered,8826
2020,2017,VU,Vulnerable,8826
2008,2008,VU,Vulnerable,8826
1996,1996,VU,Vulnerable,8826
1994,1994,V,Vulnerable,8826
1990,1990,V,Vulnerable,8826
1988,1988,V,Vulnerable,8826
1986,1986,V,Vulnerable,8826
2015,2015,EN,Endangered,8834
2008,2008,EN,Endangered,8834
2000,2000,EN,Endangered,8834
1996,1996,EN,Endangered,8834
1994,1994,R,Rare,8834
1990,1990,K,Insufficiently Known,8834
1988,1988,K,Insufficiently Known,8834
2014,2012,EN,Endangered,196181
2007,2007,EN,Endangered,40690
1996,1996,EN,Endangered,40690
1994,1994,E,Endangered,40690
1990,1990,E,Endangered,40690
1988,1988,E,Endangered,40690
1986,1986,E,Endangered,40690
2019,2018,EN,Endangered,8894
1996,1996,VU,Vulnerable,8894
1994,1994,V,Vulnerable,8894
1990,1990,V,Vulnerable,8894
1988,1988,R,Rare,8894
1986,1986,R,Rare,8894
2013,2012,EN,Endangered,8895
1996,1996,VU,Vulnerable,8895
1994,1994,V,Vulnerable,8895
1990,1990,V,Vulnerable,8895
1988,1988,E,Endangered,8895
1986,1986,E,Endangered,8895
2021,2020,EN,Endangered,125961752
2021,2020,EN,Endangered,125962361
2002,2002,EN,Endangered,40743
1996,1996,EX,Extinct,40743
1994,1994,I,Indeterminate,40743
1990,1990,I,Indeterminate,40743
1988,1988,I,Indeterminate,40743
1986,1986,I,Indeterminate,40743
2015,2012,EN,Endangered,8917
1996,1996,VU,Vulnerable,8917
1994,1994,R,Rare,8917
1990,1990,R,Rare,8917
2014,2013,EN,Endangered,60335
2006,2006,CR,Critically Endangered,60335
2011,2011,EN,Endangered,169624
2009,2007,EN,Endangered,169624
2011,2010,EN,Endangered,172369
2014,2013,EN,Endangered,9889
2006,2006,CR,Critically Endangered,9889
1996,1996,LR/lc,Lower Risk/least concern,9889
1994,1994,I,Indeterminate,9889
2014,2014,EN,Endangered,22569
2006,2006,DD,Data Deficient,22569
1996,1996,DD,Data Deficient,22569
1994,1994,I,Indeterminate,22569
1990,1990,E,Endangered,22569
1988,1988,E,Endangered,22569
1986,1986,E,Endangered,22569
2015,2012,EN,Endangered,203417
2015,2012,EN,Endangered,203418
2011,2010,EN,Endangered,172510
2021,2019,EN,Endangered,128722497
2021,2020,EN,Endangered,22734448
2016,2016,EN,Endangered,22734448
2013,2013,VU,Vulnerable,22734448
2012,2012,VU,Vulnerable,22734448
2008,2008,VU,Vulnerable,22734448
2007,2007,VU,Vulnerable,22734448
2004,2004,NR,Not Recognized,22734448
2000,2000,NR,Not Recognized,22734448
1994,1994,NR,Not Recognized,22734448
1988,1988,NR,Not Recognized,22734448
2017,2016,EN,Endangered,55325
2004,2004,NT,Near Threatened,55325
2020,2017,EN,Endangered,55328
2019,2017,EN,Endangered,55328
2004,2004,VU,Vulnerable,55328
2008,2008,EN,Endangered,55329
2004,2004,EN,Endangered,55329
2019,2016,EN,Endangered,55330
2004,2004,VU,Vulnerable,55330
2019,2016,EN,Endangered,55332
2004,2004,EN,Endangered,55332
2019,2017,EN,Endangered,55336
2004,2004,VU,Vulnerable,55336
2021,2020,EN,Endangered,55339
2004,2004,DD,Data Deficient,55339
2019,2016,EN,Endangered,55342
2004,2004,EN,Endangered,55342
2018,2017,EN,Endangered,78500940
2018,2017,EN,Endangered,55348
2004,2004,DD,Data Deficient,55348
2018,2018,EN,Endangered,112688840
2018,2018,EN,Endangered,55351
2004,2004,DD,Data Deficient,55351
2019,2016,EN,Endangered,55355
2004,2004,EN,Endangered,55355
2018,2017,EN,Endangered,55356
2004,2004,DD,Data Deficient,55356
2004,2004,EN,Endangered,55357
2018,2017,EN,Endangered,55360
2006,2006,EN,Endangered,55360
2004,2004,DD,Data Deficient,55360
2017,2016,EN,Endangered,55362
2004,2004,EN,Endangered,55362
2017,2016,EN,Endangered,8989
2003,2003,EN,Endangered,8989
1996,1996,LR/cd,Lower Risk/conservation dependent,8989
2016,2016,EN,Endangered,8972
2008,2008,EN,Endangered,8972
2007,2007,EN,Endangered,8972
1996,1996,EN,Endangered,8972
1994,1994,E,Endangered,8972
1990,1990,E,Endangered,8972
1988,1988,V,Vulnerable,8972
1986,1986,V,Vulnerable,8972
1965,1965,,"""Status inadequately known-survey required or data sought""",8972
2016,2016,EN,Endangered,8975
2008,2008,EN,Endangered,8975
2007,2007,EN,Endangered,8975
1996,1996,VU,Vulnerable,8975
1994,1994,V,Vulnerable,8975
1990,1990,V,Vulnerable,8975
1988,1988,V,Vulnerable,8975
1986,1986,K,Insufficiently Known,8975
2008,2008,EN,Endangered,134974
2018,2017,EN,Endangered,178554
2010,2009,DD,Data Deficient,178554
2021,2019,EN,Endangered,202872
2017,2016,EN,Endangered,57081
2004,2004,EN,Endangered,57081
2018,2017,EN,Endangered,9001
2008,2008,VU,Vulnerable,9001
1996,1996,VU,Vulnerable,9001
1994,1994,I,Indeterminate,9001
1990,1990,I,Indeterminate,9001
1990,1990,R,Rare,9001
1988,1988,I,Indeterminate,9001
1986,1986,I,Indeterminate,9001
1982,1982,I,Indeterminate,9001
2019,2018,EN,Endangered,9029
2000,2000,VU,Vulnerable,9029
1996,1996,LR/nt,Lower Risk/near threatened,9029
1994,1994,I,Indeterminate,9029
1990,1990,I,Indeterminate,9029
1988,1988,I,Indeterminate,9029
2000,2000,EN,Endangered,9042
1996,1996,EN,Endangered,9042
2020,2018,EN,Endangered,39552
2000,2000,EN,Endangered,39552
2020,2020,EN,Endangered,22733677
2016,2016,NT,Near Threatened,22733677
2012,2012,NT,Near Threatened,22733677
2008,2008,NT,Near Threatened,22733677
2006,2006,LC,Least Concern,22733677
2004,2004,NR,Not Recognized,22733677
2000,2000,NR,Not Recognized,22733677
1994,1994,NR,Not Recognized,22733677
1988,1988,NR,Not Recognized,22733677
2011,2010,EN,Endangered,9051
1996,1996,EN,Endangered,9051
1994,1994,R,Rare,9051
1990,1990,V,Vulnerable,9051
1988,1988,V,Vulnerable,9051
1986,1986,V,Vulnerable,9051
1983,1983,V,Vulnerable,9051
2011,2010,EN,Endangered,9052
1996,1996,EN,Endangered,9052
1994,1994,E,Endangered,9052
2018,2016,EN,Endangered,157091
2011,2010,DD,Data Deficient,157091
2018,2016,EN,Endangered,9056
2008,2008,CR,Critically Endangered,9056
1996,1996,VU,Vulnerable,9056
2014,2012,EN,Endangered,203526
2013,2012,EN,Endangered,203533
2008,2008,EN,Endangered,134902
2008,2008,EN,Endangered,134815
2020,2020,EN,Endangered,22729909
2016,2016,EN,Endangered,22729909
2014,2014,EN,Endangered,22729909
2008,2008,NR,Not Recognized,22729909
2004,2004,NR,Not Recognized,22729909
2000,2000,NR,Not Recognized,22729909
1994,1994,NR,Not Recognized,22729909
1988,1988,NR,Not Recognized,22729909
2020,2020,EN,Endangered,22728282
2016,2016,EN,Endangered,22728282
2014,2014,EN,Endangered,22728282
2016,2015,EN,Endangered,49562307
2016,2015,EN,Endangered,136160
2009,2009,EN,Endangered,136160
2008,2008,EN,Endangered,136160
2016,2015,EN,Endangered,57473
2008,2008,EN,Endangered,57473
2004,2004,EN,Endangered,57473
2016,2015,EN,Endangered,57478
2008,2008,DD,Data Deficient,57478
2004,2004,DD,Data Deficient,57478
2016,2015,EN,Endangered,49563132
2016,2015,EN,Endangered,57492
2008,2008,VU,Vulnerable,57492
2004,2004,VU,Vulnerable,57492
2016,2015,EN,Endangered,49564032
2016,2016,EN,Endangered,57526
2008,2008,DD,Data Deficient,57526
2004,2004,DD,Data Deficient,57526
2016,2015,EN,Endangered,57532
2008,2008,EN,Endangered,57532
2004,2004,EN,Endangered,57532
2016,2015,EN,Endangered,57534
2008,2008,DD,Data Deficient,57534
2004,2004,DD,Data Deficient,57534
2019,2016,EN,Endangered,9128
2008,2008,EN,Endangered,9128
2004,2004,VU,Vulnerable,9128
1996,1996,LR/lc,Lower Risk/least concern,9128
2018,2018,EN,Endangered,22697488
2016,2016,CR,Critically Endangered,22697488
2015,2015,CR,Critically Endangered,22697488
2013,2013,CR,Critically Endangered,22697488
2012,2012,CR,Critically Endangered,22697488
2010,2010,CR,Critically Endangered,22697488
2009,2009,CR,Critically Endangered,22697488
2008,2008,CR,Critically Endangered,22697488
2005,2005,CR,Critically Endangered,22697488
2004,2004,CR,Critically Endangered,22697488
2000,2000,CR,Critically Endangered,22697488
1996,1996,CR,Critically Endangered,22697488
1994,1994,CR,Critically Endangered,22697488
1988,1988,T,Threatened,22697488
2007,2007,EN,Endangered,63711
2021,2019,EN,Endangered,42495075
2010,2009,EN,Endangered,59027
2004,2004,DD,Data Deficient,59027
2004,2004,EN,Endangered,54478
2021,2021,EN,Endangered,200958
2014,2012,EN,Endangered,9184
2013,2012,EN,Endangered,9184
1996,1996,VU,Vulnerable,9184
1994,1994,E,Endangered,9184
1990,1990,E,Endangered,9184
1988,1988,E,Endangered,9184
1986,1986,E,Endangered,9184
2013,2012,EN,Endangered,9187
1996,1996,LR/nt,Lower Risk/near threatened,9187
1994,1994,R,Rare,9187
1990,1990,R,Rare,9187
1988,1988,V,Vulnerable,9187
1986,1986,V,Vulnerable,9187
2019,2018,EN,Endangered,9188
1996,1996,CR,Critically Endangered,9188
1994,1994,E,Endangered,9188
1990,1990,E,Endangered,9188
1988,1988,V,Vulnerable,9188
1986,1986,V,Vulnerable,9188
2013,2012,EN,Endangered,202109
2021,2019,EN,Endangered,144151831
2018,2018,EN,Endangered,88420717
2019,2018,EN,Endangered,88421036
2019,2018,EN,Endangered,9195
1996,1996,VU,Vulnerable,9195
1994,1994,E,Endangered,9195
1990,1990,E,Endangered,9195
1988,1988,E,Endangered,9195
2019,2018,EN,Endangered,9196
1996,1996,CR,Critically Endangered,9196
1994,1994,E,Endangered,9196
1990,1990,E,Endangered,9196
1988,1988,E,Endangered,9196
2010,2007,EN,Endangered,184629
2010,2007,EN,Endangered,184647
2010,2007,EN,Endangered,184638
2010,2007,EN,Endangered,184495
2009,2006,EN,Endangered,168145
2020,2019,EN,Endangered,58666
2004,2004,CR,Critically Endangered,58666
2021,2020,EN,Endangered,78922642
2021,2020,EN,Endangered,187083
2016,2015,EN,Endangered,157700
2010,2009,CR,Critically Endangered,157700
2016,2015,EN,Endangered,47245823
2020,2020,EN,Endangered,169507658
2021,2021,EN,Endangered,198785664
2020,2020,EN,Endangered,9251
2008,2008,EN,Endangered,9251
1996,1996,CR,Critically Endangered,9251
2020,2019,EN,Endangered,160963346
2019,2019,EN,Endangered,122914087
2021,2020,EN,Endangered,9255
1996,1996,DD,Data Deficient,9255
1994,1994,R,Rare,9255
2019,2018,EN,Endangered,90982416
2020,2019,EN,Endangered,161067417
2020,2019,EN,Endangered,9268
1996,1996,VU,Vulnerable,9268
1994,1994,R,Rare,9268
2020,2019,EN,Endangered,9269
1996,1996,LR/lc,Lower Risk/least concern,9269
1994,1994,R,Rare,9269
2016,2015,EN,Endangered,44698010
2013,2013,VU,Vulnerable,44698010
2011,2010,EN,Endangered,4965
1996,1996,VU,Vulnerable,4965
1996,1996,EN,Endangered,9290
1994,1994,R,Rare,9290
2011,2010,EN,Endangered,172403
2011,2011,EN,Endangered,169594
2009,2007,EN,Endangered,169594
2011,2010,EN,Endangered,172414
2011,2010,EN,Endangered,172378
2011,2010,EN,Endangered,165544
2021,2020,EN,Endangered,128723247
2021,2020,EN,Endangered,128723276
2021,2020,EN,Endangered,128723334
2019,2017,EN,Endangered,114640023
2016,2016,EN,Endangered,89652199
2017,2015,EN,Endangered,47251998
2017,2015,EN,Endangered,157519
2010,2009,VU,Vulnerable,157519
2010,2009,EN,Endangered,182037
2014,2013,EN,Endangered,19087900
2014,2013,EN,Endangered,19088403
2008,2008,EN,Endangered,135659
2010,2007,EN,Endangered,183748
2015,2011,EN,Endangered,186016
2016,2016,EN,Endangered,55325247
2009,2007,EN,Endangered,167119
2021,2020,EN,Endangered,173712833
2020,2017,EN,Endangered,111006704
2017,2014,EN,Endangered,66083824
2016,2014,EN,Endangered,178439
2010,2009,DD,Data Deficient,178439
2020,2011,EN,Endangered,195532
2012,2011,EN,Endangered,195532
2012,2011,EN,Endangered,195534
2014,2012,EN,Endangered,196737
2010,2009,EN,Endangered,39485
2000,2000,EN,Endangered,39485
2021,2020,EN,Endangered,9316
1994,1994,R,Rare,9316
1990,1990,R,Rare,9316
1988,1988,R,Rare,9316
1986,1986,R,Rare,9316
2021,2017,EN,Endangered,18917624
2019,2018,EN,Endangered,18917676
2016,2016,EN,Endangered,18917684
2021,2019,EN,Endangered,98392503
2021,2019,EN,Endangered,98392603
2019,2018,EN,Endangered,98392722
2017,2016,EN,Endangered,18917757
2017,2016,EN,Endangered,18917767
2019,2018,EN,Endangered,98393682
1996,1996,EN,Endangered,9387
1994,1994,E,Endangered,9387
1996,1996,EN,Endangered,9391
1994,1994,E,Endangered,9391
2018,2018,EN,Endangered,39999
2008,2008,CR,Critically Endangered,39999
2000,2000,CR,Critically Endangered,39999
1996,1996,CR,Critically Endangered,39999
1994,1994,E,Endangered,39999
1990,1990,E,Endangered,39999
1988,1988,E,Endangered,39999
1986,1986,E,Endangered,39999
1965,1965,,"""Less rare but believed to be threatened-requires watching""",39999
2015,2015,EN,Endangered,73726400
2021,2020,EN,Endangered,73726352
2021,2020,EN,Endangered,114139578
2017,2016,EN,Endangered,103878806
2016,2016,EN,Endangered,103878806
2014,2014,EN,Endangered,49023693
2014,2013,EN,Endangered,164817
2011,2009,VU,Vulnerable,164817
2014,2013,EN,Endangered,164830
2011,2009,VU,Vulnerable,164830
2015,2013,EN,Endangered,164867
2012,2009,VU,Vulnerable,164867
2012,2007,EN,Endangered,199534
2016,2016,EN,Endangered,22703268
2012,2012,EN,Endangered,22703268
2011,2011,EN,Endangered,22703268
2008,2008,VU,Vulnerable,22703268
2004,2004,VU,Vulnerable,22703268
2000,2000,VU,Vulnerable,22703268
1996,1996,VU,Vulnerable,22703268
1994,1994,VU,Vulnerable,22703268
1988,1988,LR/lc,Lower Risk/least concern,22703268
2021,2020,EN,Endangered,22724628
2016,2016,EN,Endangered,22724628
2012,2012,EN,Endangered,22724628
2008,2008,EN,Endangered,22724628
2004,2004,EN,Endangered,22724628
2000,2000,EN,Endangered,22724628
1994,1994,NR,Not Recognized,22724628
1988,1988,NR,Not Recognized,22724628
2016,2016,EN,Endangered,103660400
2016,2016,EN,Endangered,22703384
2012,2012,EN,Endangered,22703384
2008,2008,EN,Endangered,22703384
2004,2004,EN,Endangered,22703384
2000,2000,EN,Endangered,22703384
1994,1994,LR/nt,Lower Risk/near threatened,22703384
1988,1988,NT,Near Threatened,22703384
2016,2016,EN,Endangered,9456
2008,2008,EN,Endangered,9456
2004,2004,EN,Endangered,9456
1996,1996,EN,Endangered,9456
2021,2020,EN,Endangered,16378423
2012,2010,DD,Data Deficient,16378423
2018,2017,EN,Endangered,97296302
1996,1996,EN,Endangered,9473
1994,1994,V,Vulnerable,9473
1990,1990,V,Vulnerable,9473
1988,1988,V,Vulnerable,9473
1986,1986,V,Vulnerable,9473
1985,1985,V,Vulnerable,9473
1996,1996,EN,Endangered,9478
1994,1994,V,Vulnerable,9478
1990,1990,V,Vulnerable,9478
1988,1988,V,Vulnerable,9478
1986,1986,V,Vulnerable,9478
1985,1985,V,Vulnerable,9478
2011,2010,EN,Endangered,9497
1996,1996,VU,Vulnerable,9497
1994,1994,K,Insufficiently Known,9497
1990,1990,K,Insufficiently Known,9497
1988,1988,K,Insufficiently Known,9497
2011,2010,EN,Endangered,184436
2011,2010,EN,Endangered,184437
1996,1996,EN,Endangered,9507
1994,1994,R,Rare,9507
2010,2010,EN,Endangered,156101
2011,2009,EN,Endangered,9511
1996,1996,EN,Endangered,9511
2010,2010,EN,Endangered,155945
2010,2010,EN,Endangered,155926
2020,2020,EN,Endangered,22692156
2019,2016,EN,Endangered,22692156
2017,2016,EN,Endangered,22692156
2016,2016,EN,Endangered,22692156
2012,2012,EN,Endangered,22692156
2008,2008,EN,Endangered,22692156
2006,2006,EN,Endangered,22692156
2004,2004,EN,Endangered,22692156
2000,2000,EN,Endangered,22692156
1996,1996,EN,Endangered,22692156
1994,1994,EN,Endangered,22692156
1988,1988,T,Threatened,22692156
2018,2018,EN,Endangered,22721578
2016,2016,EN,Endangered,22721578
2013,2013,EN,Endangered,22721578
2012,2012,EN,Endangered,22721578
2008,2008,EN,Endangered,22721578
2004,2004,EN,Endangered,22721578
2000,2000,EN,Endangered,22721578
1996,1996,EN,Endangered,22721578
1994,1994,EN,Endangered,22721578
1988,1988,T,Threatened,22721578
2016,2015,EN,Endangered,49569666
2016,2015,EN,Endangered,49569966
2021,2020,EN,Endangered,128710803
1996,1996,EN,Endangered,9534
1994,1994,Ex?,Extinct?,9534
2004,2004,EN,Endangered,44705
2004,2004,EN,Endangered,44706
2004,2004,EN,Endangered,9554
2000,2000,CR,Critically Endangered,9554
1996,1996,CR,Critically Endangered,9554
2010,2009,EN,Endangered,176686
2020,2019,EN,Endangered,91304978
2016,2016,EN,Endangered,22728616
2012,2012,EN,Endangered,22728616
2008,2008,EN,Endangered,22728616
2004,2004,EN,Endangered,22728616
2000,2000,EN,Endangered,22728616
1994,1994,NR,Not Recognized,22728616
1988,1988,NR,Not Recognized,22728616
2019,2017,EN,Endangered,110461312
2016,2016,EN,Endangered,22704317
2012,2012,EN,Endangered,22704317
2008,2008,EN,Endangered,22704317
2004,2004,EN,Endangered,22704317
2000,2000,EN,Endangered,22704317
